"Points:0","Points:1","Points:2","U_new:0","U_new:1","U_new:2","f"
0.36825,2.2185,0.094804,2.5096,-0.48,0,7.7514e-14
0.24056,2.2429,0.094804,2.5096,-0.48,0,7.7514e-14
0.23944,2.2371,0.094804,2.5096,-0.48,0,7.7514e-14
0.23887,2.2341,0.1,2.5096,-0.48,0,7.7514e-14
0.23944,2.2371,0.1052,2.5096,-0.48,0,7.7514e-14
0.24056,2.2429,0.1052,2.5096,-0.48,0,7.7514e-14
0.24113,2.2459,0.1,2.5096,-0.48,0,7.7514e-14
0.43644,2.2024,0.1,2.5096,-0.48,0,7.7514e-14
0.36393,2.1959,0.1,2.5096,-0.48,0,7.7514e-14
0.36581,2.2058,0.082679,2.5096,-0.48,0,7.7514e-14
0.36956,2.2254,0.082679,2.5096,-0.48,0,7.7514e-14
0.37144,2.2352,0.1,2.5096,-0.48,0,7.7514e-14
0.36956,2.2254,0.11732,2.5096,-0.48,0,7.7514e-14
0.36581,2.2058,0.11732,2.5096,-0.48,0,7.7514e-14
0.68116,2.1925,0.1,2.5096,-1.12,0,-4.0008e-11
0.56245,2.2455,0.1,2.5096,-1.12,0,-4.0008e-11
0.67994,2.1898,0.1052,2.5096,-1.12,0,-4.0008e-11
0.56122,2.2427,0.1052,2.5096,-1.12,0,-4.0008e-11
0.67749,2.1843,0.1052,2.5096,-1.12,0,-4.0008e-11
0.55878,2.2373,0.1052,2.5096,-1.12,0,-4.0008e-11
0.67627,2.1815,0.1,2.5096,-1.12,0,-4.0008e-11
0.55755,2.2345,0.1,2.5096,-1.12,0,-4.0008e-11
0.67749,2.1843,0.094804,2.5096,-1.12,0,-4.0008e-11
0.55878,2.2373,0.094804,2.5096,-1.12,0,-4.0008e-11
0.67994,2.1898,0.094804,2.5096,-1.12,0,-4.0008e-11
0.56122,2.2427,0.094804,2.5096,-1.12,0,-4.0008e-11
0.68116,2.1925,0.1,2.5096,-1.12,0,-4.0008e-11
0.67994,2.1898,0.1052,2.5096,-1.12,0,-4.0008e-11
0.67749,2.1843,0.1052,2.5096,-1.12,0,-4.0008e-11
0.67627,2.1815,0.1,2.5096,-1.12,0,-4.0008e-11
0.67749,2.1843,0.094804,2.5096,-1.12,0,-4.0008e-11
0.67994,2.1898,0.094804,2.5096,-1.12,0,-4.0008e-11
0.56122,2.2427,0.094804,2.5096,-1.12,0,-4.0008e-11
0.55878,2.2373,0.094804,2.5096,-1.12,0,-4.0008e-11
0.55755,2.2345,0.1,2.5096,-1.12,0,-4.0008e-11
0.55878,2.2373,0.1052,2.5096,-1.12,0,-4.0008e-11
0.56122,2.2427,0.1052,2.5096,-1.12,0,-4.0008e-11
0.56245,2.2455,0.1,2.5096,-1.12,0,-4.0008e-11
0.74264,2.1585,0.1,2.5096,-1.12,0,-4.0008e-11
0.67056,2.1688,0.1,2.5096,-1.12,0,-4.0008e-11
0.67464,2.1779,0.082679,2.5096,-1.12,0,-4.0008e-11
0.68279,2.1962,0.082679,2.5096,-1.12,0,-4.0008e-11
0.68687,2.2053,0.1,2.5096,-1.12,0,-4.0008e-11
0.68279,2.1962,0.11732,2.5096,-1.12,0,-4.0008e-11
0.67464,2.1779,0.11732,2.5096,-1.12,0,-4.0008e-11
0.98988,2.1703,0.1,2.5096,-1.76,0,1.2256e-08
0.88345,2.2449,0.1,2.5096,-1.76,0,1.2256e-08
0.98816,2.1678,0.1052,2.5096,-1.76,0,1.2256e-08
0.88172,2.2425,0.1052,2.5096,-1.76,0,1.2256e-08
0.98471,2.1629,0.1052,2.5096,-1.76,0,1.2256e-08
0.87828,2.2375,0.1052,2.5096,-1.76,0,1.2256e-08
0.98299,2.1604,0.1,2.5096,-1.76,0,1.2256e-08
0.87655,2.2351,0.1,2.5096,-1.76,0,1.2256e-08
0.98471,2.1629,0.094804,2.5096,-1.76,0,1.2256e-08
0.87828,2.2375,0.094804,2.5096,-1.76,0,1.2256e-08
0.98816,2.1678,0.094804,2.5096,-1.76,0,1.2256e-08
0.88172,2.2425,0.094804,2.5096,-1.76,0,1.2256e-08
0.98988,2.1703,0.1,2.5096,-1.76,0,1.2256e-08
0.98816,2.1678,0.1052,2.5096,-1.76,0,1.2256e-08
0.98471,2.1629,0.1052,2.5096,-1.76,0,1.2256e-08
0.98299,2.1604,0.1,2.5096,-1.76,0,1.2256e-08
0.98471,2.1629,0.094804,2.5096,-1.76,0,1.2256e-08
0.98816,2.1678,0.094804,2.5096,-1.76,0,1.2256e-08
0.88172,2.2425,0.094804,2.5096,-1.76,0,1.2256e-08
0.87828,2.2375,0.094804,2.5096,-1.76,0,1.2256e-08
0.87655,2.2351,0.1,2.5096,-1.76,0,1.2256e-08
0.87828,2.2375,0.1052,2.5096,-1.76,0,1.2256e-08
0.88172,2.2425,0.1052,2.5096,-1.76,0,1.2256e-08
0.88345,2.2449,0.1,2.5096,-1.76,0,1.2256e-08
1.0437,2.1252,0.1,2.5096,-1.76,0,1.2256e-08
0.97495,2.149,0.1,2.5096,-1.76,0,1.2256e-08
0.98069,2.1572,0.082679,2.5096,-1.76,0,1.2256e-08
0.99218,2.1735,0.082679,2.5096,-1.76,0,1.2256e-08
0.99792,2.1817,0.1,2.5096,-1.76,0,1.2256e-08
0.99218,2.1735,0.11732,2.5096,-1.76,0,1.2256e-08
0.98069,2.1572,0.11732,2.5096,-1.76,0,1.2256e-08
1.2981,2.1545,0.1,2.5096,-2.4,0,4.5419e-07
1.2041,2.2443,0.1,2.5096,-2.4,0,4.5419e-07
1.296,2.1523,0.1052,2.5096,-2.4,0,4.5419e-07
1.2021,2.2422,0.1052,2.5096,-2.4,0,4.5419e-07
1.2919,2.148,0.1052,2.5096,-2.4,0,4.5419e-07
1.1979,2.2378,0.1052,2.5096,-2.4,0,4.5419e-07
1.2898,2.1458,0.1,2.5096,-2.4,0,4.5419e-07
1.1959,2.2357,0.1,2.5096,-2.4,0,4.5419e-07
1.2919,2.148,0.094804,2.5096,-2.4,0,4.5419e-07
1.1979,2.2378,0.094804,2.5096,-2.4,0,4.5419e-07
1.296,2.1523,0.094804,2.5096,-2.4,0,4.5419e-07
1.2021,2.2422,0.094804,2.5096,-2.4,0,4.5419e-07
1.2981,2.1545,0.1,2.5096,-2.4,0,4.5419e-07
1.296,2.1523,0.1052,2.5096,-2.4,0,4.5419e-07
1.2919,2.148,0.1052,2.5096,-2.4,0,4.5419e-07
1.2898,2.1458,0.1,2.5096,-2.4,0,4.5419e-07
1.2919,2.148,0.094804,2.5096,-2.4,0,4.5419e-07
1.296,2.1523,0.094804,2.5096,-2.4,0,4.5419e-07
1.2021,2.2422,0.094804,2.5096,-2.4,0,4.5419e-07
1.1979,2.2378,0.094804,2.5096,-2.4,0,4.5419e-07
1.1959,2.2357,0.1,2.5096,-2.4,0,4.5419e-07
1.1979,2.2378,0.1052,2.5096,-2.4,0,4.5419e-07
1.2021,2.2422,0.1052,2.5096,-2.4,0,4.5419e-07
1.2041,2.2443,0.1,2.5096,-2.4,0,4.5419e-07
1.3445,2.1018,0.1,2.5096,-2.4,0,4.5419e-07
1.2801,2.1357,0.1,2.5096,-2.4,0,4.5419e-07
1.287,2.1429,0.082679,2.5096,-2.4,0,4.5419e-07
1.3009,2.1574,0.082679,2.5096,-2.4,0,4.5419e-07
1.3078,2.1646,0.1,2.5096,-2.4,0,4.5419e-07
1.3009,2.1574,0.11732,2.5096,-2.4,0,4.5419e-07
1.287,2.1429,0.11732,2.5096,-2.4,0,4.5419e-07
1.6074,2.1436,0.1,2.5096,-3.04,0,9.4159e-06
1.5246,2.2438,0.1,2.5096,-3.04,0,9.4159e-06
1.6051,2.1417,0.1052,2.5096,-3.04,0,9.4159e-06
1.5223,2.2419,0.1052,2.5096,-3.04,0,9.4159e-06
1.6004,2.1378,0.1052,2.5096,-3.04,0,9.4159e-06
1.5177,2.2381,0.1052,2.5096,-3.04,0,9.4159e-06
1.5981,2.1359,0.1,2.5096,-3.04,0,9.4159e-06
1.5154,2.2362,0.1,2.5096,-3.04,0,9.4159e-06
1.6004,2.1378,0.094804,2.5096,-3.04,0,9.4159e-06
1.5177,2.2381,0.094804,2.5096,-3.04,0,9.4159e-06
1.6051,2.1417,0.094804,2.5096,-3.04,0,9.4159e-06
1.5223,2.2419,0.094804,2.5096,-3.04,0,9.4159e-06
1.6074,2.1436,0.1,2.5096,-3.04,0,9.4159e-06
1.6051,2.1417,0.1052,2.5096,-3.04,0,9.4159e-06
1.6004,2.1378,0.1052,2.5096,-3.04,0,9.4159e-06
1.5981,2.1359,0.1,2.5096,-3.04,0,9.4159e-06
1.6004,2.1378,0.094804,2.5096,-3.04,0,9.4159e-06
1.6051,2.1417,0.094804,2.5096,-3.04,0,9.4159e-06
1.5223,2.2419,0.094804,2.5096,-3.04,0,9.4159e-06
1.5177,2.2381,0.094804,2.5096,-3.04,0,9.4159e-06
1.5154,2.2362,0.1,2.5096,-3.04,0,9.4159e-06
1.5177,2.2381,0.1052,2.5096,-3.04,0,9.4159e-06
1.5223,2.2419,0.1052,2.5096,-3.04,0,9.4159e-06
1.5246,2.2438,0.1,2.5096,-3.04,0,9.4159e-06
1.6473,2.0858,0.1,2.5096,-3.04,0,9.4159e-06
1.5873,2.127,0.1,2.5096,-3.04,0,9.4159e-06
1.595,2.1334,0.082679,2.5096,-3.04,0,9.4159e-06
1.6105,2.1461,0.082679,2.5096,-3.04,0,9.4159e-06
1.6182,2.1525,0.1,2.5096,-3.04,0,9.4159e-06
1.6105,2.1461,0.11732,2.5096,-3.04,0,9.4159e-06
1.595,2.1334,0.11732,2.5096,-3.04,0,9.4159e-06
1.9182,2.136,0.1,2.5096,-3.68,0,0.0018499
1.845,2.2434,0.1,2.5096,-3.68,0,0.0018499
1.9157,2.1343,0.1052,2.5096,-3.68,0,0.0018499
1.8425,2.2417,0.1052,2.5096,-3.68,0,0.0018499
1.9108,2.1309,0.1052,2.5096,-3.68,0,0.0018499
1.8375,2.2383,0.1052,2.5096,-3.68,0,0.0018499
1.9083,2.1292,0.1,2.5096,-3.68,0,0.0018499
1.835,2.2366,0.1,2.5096,-3.68,0,0.0018499
1.9108,2.1309,0.094804,2.5096,-3.68,0,0.0018499
1.8375,2.2383,0.094804,2.5096,-3.68,0,0.0018499
1.9157,2.1343,0.094804,2.5096,-3.68,0,0.0018499
1.8425,2.2417,0.094804,2.5096,-3.68,0,0.0018499
1.9182,2.136,0.1,2.5096,-3.68,0,0.0018499
1.9157,2.1343,0.1052,2.5096,-3.68,0,0.0018499
1.9108,2.1309,0.1052,2.5096,-3.68,0,0.0018499
1.9083,2.1292,0.1,2.5096,-3.68,0,0.0018499
1.9108,2.1309,0.094804,2.5096,-3.68,0,0.0018499
1.9157,2.1343,0.094804,2.5096,-3.68,0,0.0018499
1.8425,2.2417,0.094804,2.5096,-3.68,0,0.0018499
1.8375,2.2383,0.094804,2.5096,-3.68,0,0.0018499
1.835,2.2366,0.1,2.5096,-3.68,0,0.0018499
1.8375,2.2383,0.1052,2.5096,-3.68,0,0.0018499
1.8425,2.2417,0.1052,2.5096,-3.68,0,0.0018499
1.845,2.2434,0.1,2.5096,-3.68,0,0.0018499
1.9527,2.0748,0.1,2.5096,-3.68,0,0.0018499
1.8967,2.1213,0.1,2.5096,-3.68,0,0.0018499
1.905,2.127,0.082679,2.5096,-3.68,0,0.0018499
1.9215,2.1382,0.082679,2.5096,-3.68,0,0.0018499
1.9298,2.1439,0.1,2.5096,-3.68,0,0.0018499
1.9215,2.1382,0.11732,2.5096,-3.68,0,0.0018499
1.905,2.127,0.11732,2.5096,-3.68,0,0.0018499
2.2305,2.1306,0.1,2.5096,-4.32,0,-0.025784
2.1652,2.243,0.1,2.5096,-4.32,0,-0.025784
2.2279,2.1291,0.1052,2.5096,-4.32,0,-0.025784
2.1626,2.2415,0.1052,2.5096,-4.32,0,-0.025784
2.2227,2.1261,0.1052,2.5096,-4.32,0,-0.025784
2.1574,2.2385,0.1052,2.5096,-4.32,0,-0.025784
2.2201,2.1246,0.1,2.5096,-4.32,0,-0.025784
2.1548,2.237,0.1,2.5096,-4.32,0,-0.025784
2.2227,2.1261,0.094804,2.5096,-4.32,0,-0.025784
2.1574,2.2385,0.094804,2.5096,-4.32,0,-0.025784
2.2279,2.1291,0.094804,2.5096,-4.32,0,-0.025784
2.1626,2.2415,0.094804,2.5096,-4.32,0,-0.025784
2.2305,2.1306,0.1,2.5096,-4.32,0,-0.025784
2.2279,2.1291,0.1052,2.5096,-4.32,0,-0.025784
2.2227,2.1261,0.1052,2.5096,-4.32,0,-0.025784
2.2201,2.1246,0.1,2.5096,-4.32,0,-0.025784
2.2227,2.1261,0.094804,2.5096,-4.32,0,-0.025784
2.2279,2.1291,0.094804,2.5096,-4.32,0,-0.025784
2.1626,2.2415,0.094804,2.5096,-4.32,0,-0.025784
2.1574,2.2385,0.094804,2.5096,-4.32,0,-0.025784
2.1548,2.237,0.1,2.5096,-4.32,0,-0.025784
2.1574,2.2385,0.1052,2.5096,-4.32,0,-0.025784
2.1626,2.2415,0.1052,2.5096,-4.32,0,-0.025784
2.1652,2.243,0.1,2.5096,-4.32,0,-0.025784
2.2605,2.0671,0.1,2.5096,-4.32,0,-0.025784
2.208,2.1175,0.1,2.5096,-4.32,0,-0.025784
2.2167,2.1226,0.082679,2.5096,-4.32,0,-0.025784
2.2339,2.1326,0.082679,2.5096,-4.32,0,-0.025784
2.2426,2.1376,0.1,2.5096,-4.32,0,-0.025784
2.2339,2.1326,0.11732,2.5096,-4.32,0,-0.025784
2.2167,2.1226,0.11732,2.5096,-4.32,0,-0.025784
2.544,2.1267,0.1,2.5096,-4.96,0,0.2456
2.4854,2.2427,0.1,2.5096,-4.96,0,0.2456
2.5414,2.1254,0.1052,2.5096,-4.96,0,0.2456
2.4827,2.2414,0.1052,2.5096,-4.96,0,0.2456
2.536,2.1226,0.1052,2.5096,-4.96,0,0.2456
2.4773,2.2386,0.1052,2.5096,-4.96,0,0.2456
2.5333,2.1213,0.1,2.5096,-4.96,0,0.2456
2.4746,2.2373,0.1,2.5096,-4.96,0,0.2456
2.536,2.1226,0.094804,2.5096,-4.96,0,0.2456
2.4773,2.2386,0.094804,2.5096,-4.96,0,0.2456
2.5414,2.1254,0.094804,2.5096,-4.96,0,0.2456
2.4827,2.2414,0.094804,2.5096,-4.96,0,0.2456
2.544,2.1267,0.1,2.5096,-4.96,0,0.2456
2.5414,2.1254,0.1052,2.5096,-4.96,0,0.2456
2.536,2.1226,0.1052,2.5096,-4.96,0,0.2456
2.5333,2.1213,0.1,2.5096,-4.96,0,0.2456
2.536,2.1226,0.094804,2.5096,-4.96,0,0.2456
2.5414,2.1254,0.094804,2.5096,-4.96,0,0.2456
2.4827,2.2414,0.094804,2.5096,-4.96,0,0.2456
2.4773,2.2386,0.094804,2.5096,-4.96,0,0.2456
2.4746,2.2373,0.1,2.5096,-4.96,0,0.2456
2.4773,2.2386,0.1052,2.5096,-4.96,0,0.2456
2.4827,2.2414,0.1052,2.5096,-4.96,0,0.2456
2.4854,2.2427,0.1,2.5096,-4.96,0,0.2456
2.5703,2.0615,0.1,2.5096,-4.96,0,0.2456
2.5208,2.115,0.1,2.5096,-4.96,0,0.2456
2.5298,2.1195,0.082679,2.5096,-4.96,0,0.2456
2.5476,2.1285,0.082679,2.5096,-4.96,0,0.2456
2.5565,2.133,0.1,2.5096,-4.96,0,0.2456
2.5476,2.1285,0.11732,2.5096,-4.96,0,0.2456
2.5298,2.1195,0.11732,2.5096,-4.96,0,0.2456
2.8586,2.1238,0.1,2.5096,-5.6,0,0.69271
2.8055,2.2425,0.1,2.5096,-5.6,0,0.69271
2.8559,2.1226,0.1052,2.5096,-5.6,0,0.69271
2.8027,2.2412,0.1052,2.5096,-5.6,0,0.69271
2.8504,2.1201,0.1052,2.5096,-5.6,0,0.69271
2.7973,2.2388,0.1052,2.5096,-5.6,0,0.69271
2.8477,2.1189,0.1,2.5096,-5.6,0,0.69271
2.7945,2.2375,0.1,2.5096,-5.6,0,0.69271
2.8504,2.1201,0.094804,2.5096,-5.6,0,0.69271
2.7973,2.2388,0.094804,2.5096,-5.6,0,0.69271
2.8559,2.1226,0.094804,2.5096,-5.6,0,0.69271
2.8027,2.2412,0.094804,2.5096,-5.6,0,0.69271
2.8586,2.1238,0.1,2.5096,-5.6,0,0.69271
2.8559,2.1226,0.1052,2.5096,-5.6,0,0.69271
2.8504,2.1201,0.1052,2.5096,-5.6,0,0.69271
2.8477,2.1189,0.1,2.5096,-5.6,0,0.69271
2.8504,2.1201,0.094804,2.5096,-5.6,0,0.69271
2.8559,2.1226,0.094804,2.5096,-5.6,0,0.69271
2.8027,2.2412,0.094804,2.5096,-5.6,0,0.69271
2.7973,2.2388,0.094804,2.5096,-5.6,0,0.69271
2.7945,2.2375,0.1,2.5096,-5.6,0,0.69271
2.7973,2.2388,0.1052,2.5096,-5.6,0,0.69271
2.8027,2.2412,0.1052,2.5096,-5.6,0,0.69271
2.8055,2.2425,0.1,2.5096,-5.6,0,0.69271
2.8818,2.0575,0.1,2.5096,-5.6,0,0.69271
2.8349,2.1132,0.1,2.5096,-5.6,0,0.69271
2.844,2.1173,0.082679,2.5096,-5.6,0,0.69271
2.8623,2.1255,0.082679,2.5096,-5.6,0,0.69271
2.8714,2.1295,0.1,2.5096,-5.6,0,0.69271
2.8623,2.1255,0.11732,2.5096,-5.6,0,0.69271
2.844,2.1173,0.11732,2.5096,-5.6,0,0.69271
3.1741,2.1216,0.1,2.5096,-6.24,0,0.42073
3.1256,2.2422,0.1,2.5096,-6.24,0,0.42073
3.1713,2.1205,0.1052,2.5096,-6.24,0,0.42073
3.1228,2.2411,0.1052,2.5096,-6.24,0,0.42073
3.1657,2.1183,0.1052,2.5096,-6.24,0,0.42073
3.1172,2.2389,0.1052,2.5096,-6.24,0,0.42073
3.1629,2.1172,0.1,2.5096,-6.24,0,0.42073
3.1144,2.2378,0.1,2.5096,-6.24,0,0.42073
3.1657,2.1183,0.094804,2.5096,-6.24,0,0.42073
3.1172,2.2389,0.094804,2.5096,-6.24,0,0.42073
3.1713,2.1205,0.094804,2.5096,-6.24,0,0.42073
3.1228,2.2411,0.094804,2.5096,-6.24,0,0.42073
3.1741,2.1216,0.1,2.5096,-6.24,0,0.42073
3.1713,2.1205,0.1052,2.5096,-6.24,0,0.42073
3.1657,2.1183,0.1052,2.5096,-6.24,0,0.42073
3.1629,2.1172,0.1,2.5096,-6.24,0,0.42073
3.1657,2.1183,0.094804,2.5096,-6.24,0,0.42073
3.1713,2.1205,0.094804,2.5096,-6.24,0,0.42073
3.1228,2.2411,0.094804,2.5096,-6.24,0,0.42073
3.1172,2.2389,0.094804,2.5096,-6.24,0,0.42073
3.1144,2.2378,0.1,2.5096,-6.24,0,0.42073
3.1172,2.2389,0.1052,2.5096,-6.24,0,0.42073
3.1228,2.2411,0.1052,2.5096,-6.24,0,0.42073
3.1256,2.2422,0.1,2.5096,-6.24,0,0.42073
3.1946,2.0544,0.1,2.5096,-6.24,0,0.42073
3.15,2.1119,0.1,2.5096,-6.24,0,0.42073
3.1592,2.1157,0.082679,2.5096,-6.24,0,0.42073
3.1778,2.1231,0.082679,2.5096,-6.24,0,0.42073
3.1871,2.1269,0.1,2.5096,-6.24,0,0.42073
3.1778,2.1231,0.11732,2.5096,-6.24,0,0.42073
3.1592,2.1157,0.11732,2.5096,-6.24,0,0.42073
3.4902,2.1199,0.1,2.5096,-6.88,0,0.038525
3.4456,2.2421,0.1,2.5096,-6.88,0,0.038525
3.4874,2.1189,0.1052,2.5096,-6.88,0,0.038525
3.4428,2.241,0.1052,2.5096,-6.88,0,0.038525
3.4817,2.1168,0.1052,2.5096,-6.88,0,0.038525
3.4372,2.239,0.1052,2.5096,-6.88,0,0.038525
3.4789,2.1158,0.1,2.5096,-6.88,0,0.038525
3.4344,2.2379,0.1,2.5096,-6.88,0,0.038525
3.4817,2.1168,0.094804,2.5096,-6.88,0,0.038525
3.4372,2.239,0.094804,2.5096,-6.88,0,0.038525
3.4874,2.1189,0.094804,2.5096,-6.88,0,0.038525
3.4428,2.241,0.094804,2.5096,-6.88,0,0.038525
3.4902,2.1199,0.1,2.5096,-6.88,0,0.038525
3.4874,2.1189,0.1052,2.5096,-6.88,0,0.038525
3.4817,2.1168,0.1052,2.5096,-6.88,0,0.038525
3.4789,2.1158,0.1,2.5096,-6.88,0,0.038525
3.4817,2.1168,0.094804,2.5096,-6.88,0,0.038525
3.4874,2.1189,0.094804,2.5096,-6.88,0,0.038525
3.4428,2.241,0.094804,2.5096,-6.88,0,0.038525
3.4372,2.239,0.094804,2.5096,-6.88,0,0.038525
3.4344,2.2379,0.1,2.5096,-6.88,0,0.038525
3.4372,2.239,0.1052,2.5096,-6.88,0,0.038525
3.4428,2.241,0.1052,2.5096,-6.88,0,0.038525
3.4456,2.2421,0.1,2.5096,-6.88,0,0.038525
3.5085,2.0521,0.1,2.5096,-6.88,0,0.038525
3.4658,2.111,0.1,2.5096,-6.88,0,0.038525
3.4752,2.1144,0.082679,2.5096,-6.88,0,0.038525
3.4939,2.1213,0.082679,2.5096,-6.88,0,0.038525
3.5033,2.1247,0.1,2.5096,-6.88,0,0.038525
3.4939,2.1213,0.11732,2.5096,-6.88,0,0.038525
3.4752,2.1144,0.11732,2.5096,-6.88,0,0.038525
3.8068,2.1186,0.1,2.5096,-7.52,0,0.00011844
3.7657,2.2419,0.1,2.5096,-7.52,0,0.00011844
3.804,2.1176,0.1052,2.5096,-7.52,0,0.00011844
3.7628,2.2409,0.1052,2.5096,-7.52,0,0.00011844
3.7983,2.1157,0.1052,2.5096,-7.52,0,0.00011844
3.7572,2.2391,0.1052,2.5096,-7.52,0,0.00011844
3.7955,2.1148,0.1,2.5096,-7.52,0,0.00011844
3.7543,2.2381,0.1,2.5096,-7.52,0,0.00011844
3.7983,2.1157,0.094804,2.5096,-7.52,0,0.00011844
3.7572,2.2391,0.094804,2.5096,-7.52,0,0.00011844
3.804,2.1176,0.094804,2.5096,-7.52,0,0.00011844
3.7628,2.2409,0.094804,2.5096,-7.52,0,0.00011844
3.8068,2.1186,0.1,2.5096,-7.52,0,0.00011844
3.804,2.1176,0.1052,2.5096,-7.52,0,0.00011844
3.7983,2.1157,0.1052,2.5096,-7.52,0,0.00011844
3.7955,2.1148,0.1,2.5096,-7.52,0,0.00011844
3.7983,2.1157,0.094804,2.5096,-7.52,0,0.00011844
3.804,2.1176,0.094804,2.5096,-7.52,0,0.00011844
3.7628,2.2409,0.094804,2.5096,-7.52,0,0.00011844
3.7572,2.2391,0.094804,2.5096,-7.52,0,0.00011844
3.7543,2.2381,0.1,2.5096,-7.52,0,0.00011844
3.7572,2.2391,0.1052,2.5096,-7.52,0,0.00011844
3.7628,2.2409,0.1052,2.5096,-7.52,0,0.00011844
3.7657,2.2419,0.1,2.5096,-7.52,0,0.00011844
3.8233,2.0503,0.1,2.5096,-7.52,0,0.00011844
3.7822,2.1104,0.1,2.5096,-7.52,0,0.00011844
3.7917,2.1135,0.082679,2.5096,-7.52,0,0.00011844
3.8106,2.1199,0.082679,2.5096,-7.52,0,0.00011844
3.8201,2.123,0.1,2.5096,-7.52,0,0.00011844
3.8106,2.1199,0.11732,2.5096,-7.52,0,0.00011844
3.7917,2.1135,0.11732,2.5096,-7.52,0,0.00011844
0.096167,2.2323,0.1,0.8,-0.8,0,-1.456e-14
0.0042426,2.3242,0.1,0.8,-0.8,0,-1.456e-14
0.094045,2.2302,0.1052,0.8,-0.8,0,-1.456e-14
0.0021213,2.3221,0.1052,0.8,-0.8,0,-1.456e-14
0.089803,2.226,0.1052,0.8,-0.8,0,-1.456e-14
-0.0021213,2.3179,0.1052,0.8,-0.8,0,-1.456e-14
0.087681,2.2238,0.1,0.8,-0.8,0,-1.456e-14
-0.0042426,2.3158,0.1,0.8,-0.8,0,-1.456e-14
0.089803,2.226,0.094804,0.8,-0.8,0,-1.456e-14
-0.0021213,2.3179,0.094804,0.8,-0.8,0,-1.456e-14
0.094045,2.2302,0.094804,0.8,-0.8,0,-1.456e-14
0.0021213,2.3221,0.094804,0.8,-0.8,0,-1.456e-14
0.096167,2.2323,0.1,0.8,-0.8,0,-1.456e-14
0.094045,2.2302,0.1052,0.8,-0.8,0,-1.456e-14
0.089803,2.226,0.1052,0.8,-0.8,0,-1.456e-14
0.087681,2.2238,0.1,0.8,-0.8,0,-1.456e-14
0.089803,2.226,0.094804,0.8,-0.8,0,-1.456e-14
0.094045,2.2302,0.094804,0.8,-0.8,0,-1.456e-14
0.0021213,2.3221,0.094804,0.8,-0.8,0,-1.456e-14
-0.0021213,2.3179,0.094804,0.8,-0.8,0,-1.456e-14
-0.0042426,2.3158,0.1,0.8,-0.8,0,-1.456e-14
-0.0021213,2.3179,0.1052,0.8,-0.8,0,-1.456e-14
0.0021213,2.3221,0.1052,0.8,-0.8,0,-1.456e-14
0.0042426,2.3242,0.1,0.8,-0.8,0,-1.456e-14
0.14142,2.1786,0.1,0.8,-0.8,0,-1.456e-14
0.077782,2.2139,0.1,0.8,-0.8,0,-1.456e-14
0.084853,2.221,0.082679,0.8,-0.8,0,-1.456e-14
0.098995,2.2351,0.082679,0.8,-0.8,0,-1.456e-14
0.10607,2.2422,0.1,0.8,-0.8,0,-1.456e-14
0.098995,2.2351,0.11732,0.8,-0.8,0,-1.456e-14
0.084853,2.221,0.11732,0.8,-0.8,0,-1.456e-14
0.44786,2.2958,0.1,2.692,-0.64,0,-4.074e-14
0.32139,2.3258,0.1,2.692,-0.64,0,-4.074e-14
0.44717,2.2929,0.1052,2.692,-0.64,0,-4.074e-14
0.32069,2.3229,0.1052,2.692,-0.64,0,-4.074e-14
0.44578,2.287,0.1052,2.692,-0.64,0,-4.074e-14
0.31931,2.3171,0.1052,2.692,-0.64,0,-4.074e-14
0.44509,2.2841,0.1,2.692,-0.64,0,-4.074e-14
0.31861,2.3142,0.1,2.692,-0.64,0,-4.074e-14
0.44578,2.287,0.094804,2.692,-0.64,0,-4.074e-14
0.31931,2.3171,0.094804,2.692,-0.64,0,-4.074e-14
0.44717,2.2929,0.094804,2.692,-0.64,0,-4.074e-14
0.32069,2.3229,0.094804,2.692,-0.64,0,-4.074e-14
0.44786,2.2958,0.1,2.692,-0.64,0,-4.074e-14
0.44717,2.2929,0.1052,2.692,-0.64,0,-4.074e-14
0.44578,2.287,0.1052,2.692,-0.64,0,-4.074e-14
0.44509,2.2841,0.1,2.692,-0.64,0,-4.074e-14
0.44578,2.287,0.094804,2.692,-0.64,0,-4.074e-14
0.44717,2.2929,0.094804,2.692,-0.64,0,-4.074e-14
0.32069,2.3229,0.094804,2.692,-0.64,0,-4.074e-14
0.31931,2.3171,0.094804,2.692,-0.64,0,-4.074e-14
0.31861,2.3142,0.1,2.692,-0.64,0,-4.074e-14
0.31931,2.3171,0.1052,2.692,-0.64,0,-4.074e-14
0.32069,2.3229,0.1052,2.692,-0.64,0,-4.074e-14
0.32139,2.3258,0.1,2.692,-0.64,0,-4.074e-14
0.51458,2.2737,0.1,2.692,-0.64,0,-4.074e-14
0.44185,2.2705,0.1,2.692,-0.64,0,-4.074e-14
0.44416,2.2802,0.082679,2.692,-0.64,0,-4.074e-14
0.44879,2.2997,0.082679,2.692,-0.64,0,-4.074e-14
0.4511,2.3094,0.1,2.692,-0.64,0,-4.074e-14
0.44879,2.2997,0.11732,2.692,-0.64,0,-4.074e-14
0.44416,2.2802,0.11732,2.692,-0.64,0,-4.074e-14
0.75998,2.2696,0.1,2.692,-1.28,0,1.0854e-09
0.64258,2.3254,0.1,2.692,-1.28,0,1.0854e-09
0.75869,2.2669,0.1052,2.692,-1.28,0,1.0854e-09
0.64129,2.3227,0.1052,2.692,-1.28,0,1.0854e-09
